,X,Y,L1,L2,L3
1349,-165.9713365,27.80048125,1,2,1
1350,-165.9557117,27.79121195,1,2,1
1351,-165.9401416,27.78187173,1,2,1
1352,-165.9246269,27.77246064,1,2,1
1353,-165.9091679,27.76297912,1,2,1
1354,-165.8937649,27.75342733,1,2,1
1355,-165.8784184,27.74380559,1,2,1
1356,-165.8631289,27.73411406,1,2,1
1357,-165.8628836,27.7339577,1,2,1
1358,-165.8476879,27.72422016,1,2,1
1359,-165.8325133,27.71438996,1,2,1
1360,-165.8173966,27.70449081,1,2,1
1361,-165.8023385,27.69452294,1,2,1
1362,-165.7873392,27.68448669,1,2,1
1363,-165.7723991,27.67438223,1,2,1
1364,-165.7575186,27.66420996,1,2,1
1365,-165.7558761,27.66308048,1,2,1
1366,-165.7424251,27.65378226,1,2,1
1367,-165.7276649,27.64347511,1,2,1
1368,-165.7129655,27.63310082,1,2,1
1369,-165.6983272,27.62265971,1,2,1
1370,-165.6837503,27.61215212,1,2,1
1371,-165.6692354,27.60157838,1,2,1
1372,-165.6547826,27.59093866,1,2,1
1373,-165.6403924,27.58023327,1,2,1
1374,-165.6260652,27.56946257,1,2,1
1375,-165.6118012,27.55862671,1,2,1
1376,-165.597601,27.5477261,1,2,1
1377,-165.5834647,27.536761,1,2,1
1378,-165.5693929,27.52573174,1,2,1
1379,-165.5553859,27.51463848,1,2,1
1380,-165.5414439,27.50348164,1,2,1
1381,-165.5275673,27.49226155,1,2,1
1382,-165.5137565,27.48097838,1,2,1
1383,-165.5000119,27.46963245,1,2,1
1384,-165.4863339,27.45822419,1,2,1
1385,-165.4727225,27.44675376,1,2,1
1386,-165.4591784,27.43522159,1,2,1
1387,-165.4457017,27.42362782,1,2,1
1388,-165.432293,27.41197297,1,2,1
1389,-165.4189524,27.40025711,1,2,1
1390,-165.4056802,27.38848076,1,2,1
1391,-165.3924769,27.37664415,1,2,1
1392,-165.3793428,27.36474763,1,2,1
1393,-165.3662782,27.35279143,1,2,1
1394,-165.3532834,27.3407759,1,2,1
1395,-165.3403587,27.32870146,1,2,1
1396,-165.3275044,27.31656827,1,2,1
1397,-165.3147208,27.30437675,1,2,1
1398,-165.3020084,27.29212723,1,2,1
1399,-165.2893674,27.27981997,1,2,1
1400,-165.2767981,27.26745539,1,2,1
1401,-165.2643008,27.25503373,1,2,1
1402,-165.2518757,27.24255533,1,2,1
1403,-165.2395234,27.23002052,1,2,1
1404,-165.2272438,27.21742974,1,2,1
1405,-165.2150376,27.20478314,1,2,1
1406,-165.2029049,27.19208123,1,2,1
1407,-165.1908459,27.17932417,1,2,1
1408,-165.178861,27.16651247,1,2,1
1409,-165.1669505,27.15364639,1,2,1
1410,-165.1551147,27.14072617,1,2,1
1411,-165.1433539,27.12775233,1,2,1
1412,-165.1316682,27.1147251,1,2,1
1413,-165.1200581,27.10164484,1,2,1
1414,-165.1085238,27.08851196,1,2,1
1415,-165.0970655,27.07532672,1,2,1
1416,-165.0856837,27.06208954,1,2,1
1417,-165.0773212,27.05225999,1,2,1
1418,-165.0666345,27.0490773,1,2,1
1419,-165.0489624,27.04372362,1,2,1
1420,-165.0313221,27.03828887,1,2,1
1421,-165.013714,27.03277304,1,2,1
1422,-164.9961385,27.02717648,1,2,1
1423,-164.9785964,27.02149917,1,2,1
1424,-164.9610877,27.01574136,1,2,1
1425,-164.9436133,27.00990314,1,2,1
1426,-164.9261734,27.00398466,1,2,1
1427,-164.9087685,26.99798619,1,2,1
1428,-164.8913991,26.99190788,1,2,1
1429,-164.8740658,26.98574972,1,2,1
1430,-164.8567689,26.97951205,1,2,1
1431,-164.8395088,26.97319504,1,2,1
1432,-164.8368956,26.97223044,1,2,1
1433,-164.8220125,26.96669767,1,2,1
1434,-164.8048276,26.96022237,1,2,1
1435,-164.787681,26.95366814,1,2,1
1436,-164.7744665,26.94855302,1,2,1
1437,-164.7694017,26.94657962,1,2,1
1438,-164.7615989,26.94352317,1,2,1
1439,-164.7561869,26.94150289,1,2,1
1440,-164.7390057,26.93502773,1,2,1
1441,-164.7218629,26.9284737,1,2,1
1442,-164.7070044,26.92271179,1,2,1
1443,-164.7016287,26.9227197,1,2,1
1444,-164.6829931,26.92267672,1,2,1
1445,-164.6643578,26.92254797,1,2,1
1446,-164.6457237,26.92233343,1,2,1
1447,-164.627091,26.92203295,1,2,1
1448,-164.6084604,26.92164668,1,2,1
1449,-164.5898323,26.92117464,1,2,1
1450,-164.5712072,26.92061672,1,2,1
1451,-164.5525857,26.91997312,1,2,1
1452,-164.5339682,26.91924364,1,2,1
1453,-164.5153553,26.91842846,1,2,1
1454,-164.4967475,26.91752759,1,2,1
1455,-164.4781451,26.91654093,1,2,1
1456,-164.4595489,26.91546865,1,2,1
1457,-164.4409593,26.91431076,1,2,1
1458,-164.4223767,26.91306716,1,2,1
1459,-164.4038017,26.91173803,1,2,1
1460,-164.3852348,26.91032337,1,2,1
1461,-164.3666765,26.90882316,1,2,1
1462,-164.3481273,26.90723759,1,2,1
1463,-164.3295876,26.90556647,1,2,1
1464,-164.3110582,26.90381007,1,2,1
1465,-164.2925392,26.9019683,1,2,1
1466,-164.2740315,26.90004123,1,2,1
1467,-164.2555352,26.89802895,1,2,1
1468,-164.2370511,26.89593147,1,2,1
1469,-164.2185797,26.89374894,1,2,1
1470,-164.2001213,26.89148128,1,2,1
1471,-164.1816765,26.88912866,1,2,1
1472,-164.1632459,26.88669117,1,2,1
1473,-164.1448299,26.8841687,1,2,1
1474,-164.1264289,26.88156152,1,2,1
1475,-164.1080436,26.87886963,1,2,1
1476,-164.0896744,26.87609301,1,2,1
1477,-164.0713218,26.87323193,1,2,1
1478,-164.0529863,26.87028629,1,2,1
1479,-164.0346683,26.86725618,1,2,1
1480,-164.0163685,26.86414176,1,2,1
1481,-163.9980873,26.86094312,1,2,1
1482,-163.9798251,26.85766034,1,2,1
1483,-163.9615824,26.8542935,1,2,1
1484,-163.9433599,26.85084259,1,2,1
1485,-163.9251578,26.84730788,1,2,1
1486,-163.906977,26.84368926,1,2,1
1487,-163.8888175,26.83998708,1,2,1
1488,-163.8706801,26.83620124,1,2,1
1489,-163.8525653,26.83233192,1,2,1
1490,-163.8344734,26.82837919,1,2,1
1491,-163.8164051,26.82434323,1,2,1
1492,-163.7983607,26.82022402,1,2,1
1493,-163.7803407,26.81602183,1,2,1
1494,-163.7623458,26.81173663,1,2,1
1495,-163.7443762,26.8073687,1,2,1
1496,-163.7264326,26.80291802,1,2,1
1497,-163.7085154,26.79838475,1,2,1
1498,-163.690625,26.79376899,1,2,1
1499,-163.672762,26.78907088,1,2,1
1500,-163.654927,26.78429061,1,2,1
1501,-163.6371201,26.77942825,1,2,1
1502,-163.6193421,26.77448388,1,2,1
1503,-163.6015933,26.76945776,1,2,1
1504,-163.5838743,26.76434995,1,2,1
1505,-163.5661856,26.75916055,1,2,1
1506,-163.5485275,26.75388981,1,2,1
1507,-163.5309006,26.7485378,1,2,1
1508,-163.5133053,26.74310469,1,2,1
1509,-163.4957422,26.73759055,1,2,1
1510,-163.4782116,26.73199565,1,2,1
1511,-163.4607141,26.72632006,1,2,1
1512,-163.4432502,26.72056395,1,2,1
1513,-163.4258202,26.71472756,1,2,1
1514,-163.4084245,26.7088109,1,2,1
1515,-163.391064,26.7028142,1,2,1
1516,-163.3737387,26.69673764,1,2,1
1517,-163.3564493,26.69058139,1,2,1
1518,-163.3391962,26.6843456,1,2,1
1519,-163.3219797,26.67803036,1,2,1
1520,-163.3048007,26.671636,1,2,1
1521,-163.2876591,26.6651626,1,2,1
1522,-163.2705558,26.65861024,1,2,1
1523,-163.253491,26.65197926,1,2,1
1524,-163.2364653,26.64526983,1,2,1
1525,-163.2194791,26.63848201,1,2,1
1526,-163.2025328,26.63161616,1,2,1
1527,-163.1856268,26.62467225,1,2,1
1528,-163.1687617,26.61765063,1,2,1
1529,-163.151938,26.61055138,1,2,1
1530,-163.1351558,26.60337483,1,2,1
1531,-163.118416,26.59612097,1,2,1
1532,-163.1017186,26.58879024,1,2,1
1533,-163.0850643,26.58138261,1,2,1
1534,-163.0684536,26.57389843,1,2,1
1535,-163.0518868,26.56633787,1,2,1
1536,-163.0353642,26.55870116,1,2,1
1537,-163.0188866,26.55098839,1,2,1
1538,-163.0024541,26.54319982,1,2,1
1539,-163.0000018,26.54202313,1,2,1
1540,-163.0000023,24.1206885,1,2,1
1541,-161.74242,23.88042,1,2,1
1542,-161.68679,23.86839,1,2,1
1543,-161.6321,23.85316,1,2,1
1544,-161.57857,23.83478,1,2,1
1545,-161.52642,23.81332,1,2,1
1546,-161.47586,23.78888,1,2,1
1547,-161.42708,23.76155,1,2,1
1548,-161.38029,23.73144,1,2,1
1549,-161.33566,23.69868,1,2,1
1550,-161.29337,23.66338,1,2,1
1551,-161.2536,23.6257,1,2,1
1552,-161.2165,23.58578,1,2,1
1553,-161.18221,23.54379,1,2,1
1554,-161.15087,23.49989,1,2,1
1555,-161.1226,23.45425,1,2,1
1556,-161.09751,23.40707,1,2,1
1557,-161.07569,23.35851,1,2,1
1558,-161.05724,23.30879,1,2,1
1559,-161.04221,23.25809,1,2,1
1560,-161.03067,23.20662,1,2,1
1561,-161.02266,23.15458,1,2,1
1562,-161.0182,23.10217,1,2,1
1563,-161.0173,23.04961,1,2,1
1564,-161.01998,22.99711,1,2,1
1565,-161.0262,22.94485,1,2,1
1566,-161.03595,22.89307,1,2,1
1567,-161.04919,22.84195,1,2,1
1568,-161.06584,22.7917,1,2,1
1569,-161.08586,22.74252,1,2,1
1570,-161.10915,22.6946,1,2,1
1571,-161.13562,22.64812,1,2,1
1572,-161.16516,22.60327,1,2,1
1573,-161.19766,22.56023,1,2,1
1574,-161.23298,22.51916,1,2,1
1575,-161.27099,22.48022,1,2,1
1576,-161.31153,22.44356,1,2,1
1577,-161.35444,22.40934,1,2,1
1578,-161.39956,22.37767,1,2,1
1579,-161.44671,22.34869,1,2,1
1580,-161.49571,22.3225,1,2,1
1581,-161.54635,22.29922,1,2,1
1582,-161.59846,22.27892,1,2,1
1583,-161.65181,22.26168,1,2,1
1584,-161.70621,22.24758,1,2,1
1585,-161.76145,22.23667,1,2,1
1586,-161.8173,22.22899,1,2,1
1587,-161.87356,22.22458,1,2,1
1588,-161.93,22.22343,1,2,1
1589,-161.98641,22.22557,1,2,1
1590,-162.04257,22.23099,1,2,1
1591,-162.09098,22.23852,1,2,1
1592,-162.09826,22.23966,1,2,1
1593,-163.0000027,22.41308239,1,2,1
1594,-163.0000033,19.2345832,1,2,1
1595,-163.0040942,19.23824626,1,2,1
1596,-163.0168444,19.24977626,1,2,1
1597,-163.0295358,19.26136566,1,2,1
1598,-163.0421679,19.27301424,1,2,1
1599,-163.0547403,19.28472162,1,2,1
1600,-163.0672529,19.29648768,1,2,1
1601,-163.0797052,19.30831196,1,2,1
1602,-163.092097,19.32019424,1,2,1
1603,-163.104428,19.33213423,1,2,1
1604,-163.1166979,19.34413172,1,2,1
1605,-163.1289062,19.35618624,1,2,1
1606,-163.1410529,19.36829777,1,2,1
1607,-163.1531374,19.38046574,1,2,1
1608,-163.1651596,19.39269012,1,2,1
1609,-163.1771192,19.40497044,1,2,1
1610,-163.1890158,19.4173064,1,2,1
1611,-163.2008492,19.4296978,1,2,1
1612,-163.2126189,19.44214434,1,2,1
1613,-163.2243249,19.45464564,1,2,1
1614,-163.2359667,19.4672014,1,2,1
1615,-163.2475441,19.47981141,1,2,1
1616,-163.2590568,19.49247539,1,2,1
1617,-163.2705045,19.50519284,1,2,1
1618,-163.2818869,19.51796367,1,2,1
1619,-163.2932037,19.53078747,1,2,1
1620,-163.3044546,19.54366397,1,2,1
1621,-163.3156395,19.55659276,1,2,1
1622,-163.3267577,19.56957365,1,2,1
1623,-163.3378094,19.58260634,1,2,1
1624,-163.348794,19.59569034,1,2,1
1625,-163.3597113,19.60882556,1,2,1
1626,-163.3705612,19.6220116,1,2,1
1627,-163.3813431,19.63524807,1,2,1
1628,-163.392057,19.64853477,1,2,1
1629,-163.4027026,19.66187122,1,2,1
1630,-163.4132794,19.67525732,1,2,1
1631,-163.4237874,19.68869257,1,2,1
1632,-163.4342261,19.70217668,1,2,1
1633,-163.4445955,19.71570937,1,2,1
1634,-163.454895,19.72929032,1,2,1
1635,-163.4586211,19.73423814,1,2,1
1636,-163.4666219,19.74490915,1,2,1
1637,-163.4767815,19.7585856,1,2,1
1638,-163.4868705,19.77230925,1,2,1
1639,-163.4968887,19.78607981,1,2,1
1640,-163.506836,19.79989698,1,2,1
1641,-163.516712,19.81376037,1,2,1
1642,-163.5265165,19.8276697,1,2,1
1643,-163.5362491,19.84162466,1,2,1
1644,-163.5459098,19.85562477,1,2,1
1645,-163.5554981,19.86966983,1,2,1
1646,-163.5650139,19.88375955,1,2,1
1647,-163.5744569,19.89789345,1,2,1
1648,-163.583827,19.91207123,1,2,1
1649,-163.5931236,19.92629251,1,2,1
1650,-163.6023469,19.94055708,1,2,1
1651,-163.6114963,19.95486447,1,2,1
1652,-163.6205718,19.96921446,1,2,1
1653,-163.629573,19.9836065,1,2,1
1654,-163.6384997,19.99804047,1,2,1
1655,-163.6473518,20.01251579,1,2,1
1656,-163.6561289,20.02703236,1,2,1
1657,-163.6648309,20.04158961,1,2,1
1658,-163.6734574,20.05618734,1,2,1
1659,-163.6820084,20.07082516,1,2,1
1660,-163.6904834,20.08550268,1,2,1
1661,-163.6988824,20.10021951,1,2,1
1662,-163.7072052,20.11497537,1,2,1
1663,-163.7154513,20.12976995,1,2,1
1664,-163.7236207,20.1446027,1,2,1
1665,-163.7317132,20.15947349,1,2,1
1666,-163.7384073,20.17192452,1,2,1
1667,-163.7413502,20.17353135,1,2,1
1668,-163.7566357,20.18197162,1,2,1
1669,-163.7718781,20.1904826,1,2,1
1670,-163.787077,20.199064,1,2,1
1671,-163.802232,20.20771553,1,2,1
1672,-163.8173428,20.21643707,1,2,1
1673,-163.8324088,20.22522843,1,2,1
1674,-163.84743,20.23408932,1,2,1
1675,-163.8624058,20.24301962,1,2,1
1676,-163.8773359,20.25201906,1,2,1
1677,-163.89222,20.26108752,1,2,1
1678,-163.9070576,20.27022461,1,2,1
1679,-163.9218485,20.27943023,1,2,1
1680,-163.9365922,20.28870419,1,2,1
1681,-163.9512885,20.29804618,1,2,1
1682,-163.9558768,20.30099382,1,2,1
1683,-163.9679809,20.29862786,1,2,1
1684,-163.9853508,20.29531596,1,2,1
1685,-164.0027373,20.29208418,1,2,1
1686,-164.0201398,20.28893261,1,2,1
1687,-164.0375582,20.28586127,1,2,1
1688,-164.054992,20.28287034,1,2,1
1689,-164.0724407,20.27995974,1,2,1
1690,-164.089904,20.27712965,1,2,1
1691,-164.1073814,20.27438008,1,2,1
1692,-164.1248725,20.27171114,1,2,1
1693,-164.1423769,20.26912291,1,2,1
1694,-164.1598942,20.2666153,1,2,1
1695,-164.1774241,20.26418861,1,2,1
1696,-164.1949659,20.26184265,1,2,1
1697,-164.2125196,20.2595777,1,2,1
1698,-164.2300844,20.25739358,1,2,1
1699,-164.2476601,20.25529057,1,2,1
1700,-164.2652462,20.25326858,1,2,1
1701,-164.2828424,20.25132763,1,2,1
1702,-164.3004483,20.24946788,1,2,1
1703,-164.3180633,20.24768936,1,2,1
1704,-164.3356871,20.24599206,1,2,1
1705,-164.3533193,20.24437599,1,2,1
1706,-164.3709594,20.24284123,1,2,1
1707,-164.3886073,20.2413878,1,2,1
1708,-164.4062621,20.24001579,1,2,1
1709,-164.4239237,20.2387252,1,2,1
1710,-164.4415918,20.23751603,1,2,1
1711,-164.4592657,20.23638838,1,2,1
1712,-164.476945,20.23534216,1,2,1
1713,-164.4946295,20.23437746,1,2,1
1714,-164.5123186,20.23349438,1,2,1
1715,-164.5300121,20.23269282,1,2,1
1716,-164.5477094,20.23197289,1,2,1
1717,-164.5654101,20.23133448,1,2,1
1718,-164.5810625,20.23083809,1,2,1
1719,-164.5876429,20.23064062,1,2,1
1720,-164.6016963,20.2302568,1,2,1
1721,-164.6057059,20.23015639,1,2,1
1722,-164.6234144,20.22976285,1,2,1
1723,-164.6411248,20.22945102,1,2,1
1724,-164.6588365,20.22922083,1,2,1
1725,-164.6765491,20.22907235,1,2,1
1726,-164.6942623,20.22900549,1,2,1
1727,-164.7005648,20.22900138,1,2,1
1728,-164.7121738,20.22902036,1,2,1
1729,-164.7298868,20.22911685,1,2,1
1730,-164.7475992,20.22929497,1,2,1
1731,-164.7653104,20.22955481,1,2,1
1732,-164.7830201,20.22989627,1,2,1
1733,-164.8007279,20.23031935,1,2,1
1734,-164.8184333,20.23082415,1,2,1
1735,-164.836136,20.23141049,1,2,1
1736,-164.8538354,20.23207844,1,2,1
1737,-164.8715314,20.23282811,1,2,1
1738,-164.8892233,20.23365921,1,2,1
1739,-164.9069108,20.23457193,1,2,1
1740,-164.9245935,20.23556617,1,2,1
1741,-164.9422708,20.23664193,1,2,1
1742,-164.9599426,20.23779922,1,2,1
1743,-164.9776083,20.23903793,1,2,1
1744,-164.9952675,20.24035815,1,2,1
1745,-165.0129199,20.2417597,1,2,1
1746,-165.0305649,20.24324258,1,2,1
1747,-165.0351192,20.24363861,1,2,1
1748,-165.0491438,20.24488914,1,2,1
1749,-165.066773,20.24653466,1,2,1
1750,-165.0843936,20.2482615,1,2,1
1751,-165.1020054,20.25006955,1,2,1
1752,-165.1196078,20.25195874,1,2,1
1753,-165.1372003,20.25392904,1,2,1
1754,-165.1547827,20.25598046,1,2,1
1755,-165.1723545,20.258113,1,2,1
1756,-165.1899154,20.26032637,1,2,1
1757,-165.2074648,20.26262075,1,2,1
1758,-165.2250023,20.26499606,1,2,1
1759,-165.2425276,20.26745209,1,2,1
1760,-165.2600403,20.26998903,1,2,1
1761,-165.27754,20.2726065,1,2,1
1762,-165.2950261,20.27530478,1,2,1
1763,-165.3124983,20.27808349,1,2,1
1764,-165.3299564,20.28094282,1,2,1
1765,-165.3473998,20.28388256,1,2,1
1766,-165.364828,20.28690273,1,2,1
1767,-165.3822406,20.29000321,1,2,1
1768,-165.3996375,20.29318391,1,2,1
1769,-165.4170179,20.29644474,1,2,1
1770,-165.4343818,20.29978568,1,2,1
1771,-165.4517283,20.30320664,1,2,1
1772,-165.4690574,20.30670751,1,2,1
1773,-165.4863685,20.31028821,1,2,1
1774,-165.4919667,20.31146401,1,2,1
1775,-165.5040086,20.3140219,1,2,1
1776,-165.5212826,20.31776203,1,2,1
1777,-165.5385375,20.32158178,1,2,1
1778,-165.5479786,20.3237177,1,2,1
1779,-165.5486659,20.32361286,1,2,1
1780,-165.5661761,20.32102476,1,2,1
1781,-165.5836993,20.31851735,1,2,1
1782,-165.601235,20.31609083,1,2,1
1783,-165.6187827,20.31374501,1,2,1
1784,-165.6363422,20.31148017,1,2,1
1785,-165.6539129,20.30929623,1,2,1
1786,-165.6714945,20.30719337,1,2,1
1787,-165.6890866,20.30517151,1,2,1
1788,-165.7066885,20.30323074,1,2,1
1789,-165.7243003,20.30137107,1,2,1
1790,-165.7419212,20.29959268,1,2,1
1791,-165.7595509,20.29789539,1,2,1
1792,-165.7771889,20.29627949,1,2,1
1793,-165.794835,20.29474488,1,2,1
1794,-165.8124886,20.29329157,1,2,1
1795,-165.8301494,20.29191965,1,2,1
1796,-165.8478169,20.29062912,1,2,1
1797,-165.8654908,20.28941999,1,2,1
1798,-165.8831705,20.28829244,1,2,1
1799,-165.9008558,20.28724629,1,2,1
1800,-165.9185462,20.28628173,1,2,1
1801,-165.9362412,20.28539867,1,2,1
1802,-165.9539405,20.2845971,1,2,1
1803,-165.9716436,20.28387722,1,2,1
1804,-165.9893503,20.28323884,1,2,1
1805,-166.0070598,20.28268215,1,2,1
1806,-166.0247721,20.28220705,1,2,1
1807,-166.0424866,20.28181365,1,2,1
1808,-166.0602027,20.28150184,1,2,1
1809,-166.0779203,20.28127162,1,2,1
1810,-166.0956389,20.2811231,1,2,1
1811,-166.113358,20.28105627,1,2,1
1812,-166.1310772,20.28107113,1,2,1
1813,-166.1487961,20.28116759,1,2,1
1814,-166.1665144,20.28134574,1,2,1
1815,-166.1842316,20.28160549,1,2,1
1816,-166.2019472,20.28194693,1,2,1
1817,-166.2196609,20.28237006,1,2,1
1818,-166.2373722,20.28287478,1,2,1
1819,-166.2550807,20.2834611,1,2,1
1820,-166.2727861,20.28412902,1,2,1
1821,-166.2904879,20.28487862,1,2,1
1822,-166.3081857,20.28570972,1,2,1
1823,-166.3258791,20.28662231,1,2,1
1824,-166.3435676,20.28761659,1,2,1
1825,-166.361251,20.28869227,1,2,1
1826,-166.3647818,20.28891686,1,2,1
1827,-166.3791487,20.28986346,1,2,1
1828,-166.3968203,20.29110212,1,2,1
1829,-166.4144855,20.29242218,1,2,1
1830,-166.4321437,20.29382363,1,2,1
1831,-166.4497946,20.29530647,1,2,1
1832,-166.4674378,20.29687061,1,2,1
1833,-166.4850729,20.29851604,1,2,1
1834,-166.5026995,20.30024275,1,2,1
1835,-166.5203171,20.30205067,1,2,1
1836,-166.5379253,20.30393977,1,2,1
1837,-166.5555238,20.30590996,1,2,1
1838,-166.573112,20.30796125,1,2,1
1839,-166.5902587,20.31004027,1,2,1
1840,-166.6004104,20.31128176,1,2,1
1841,-166.6179772,20.3134951,1,2,1
1842,-166.6355326,20.31578925,1,2,1
1843,-166.6530762,20.31816439,1,2,1
1844,-166.6706075,20.32062031,1,2,1
1845,-166.6881262,20.32315702,1,2,1
1846,-166.7056318,20.32577434,1,2,1
1847,-166.7231239,20.32847243,1,2,1
1848,-166.7406023,20.33125102,1,2,1
1849,-166.7580663,20.33411009,1,2,1
1850,-166.7755156,20.33704966,1,2,1
1851,-166.7929498,20.34006962,1,2,1
1852,-166.8103685,20.34316986,1,2,1
1853,-166.8277713,20.3463503,1,2,1
1854,-166.8451577,20.34961092,1,2,1
1855,-166.8625275,20.35295164,1,2,1
1856,-166.87988,20.35637234,1,2,1
1857,-166.8972151,20.35987303,1,2,1
1858,-166.9145322,20.36345351,1,2,1
1859,-166.931831,20.36711378,1,2,1
1860,-166.949111,20.37085364,1,2,1
1861,-166.9663718,20.37467309,1,2,1
1862,-166.9763763,20.3769254,1,2,1
1863,-166.9926681,20.38061169,1,2,1
1864,-167.0098895,20.38459006,1,2,1
1865,-167.0270907,20.38864771,1,2,1
1866,-167.0442711,20.39278465,1,2,1
1867,-167.0614302,20.39700068,1,2,1
1868,-167.0785677,20.40129569,1,2,1
1869,-167.0956833,20.4056696,1,2,1
1870,-167.1127765,20.41012239,1,2,1
1871,-167.1298469,20.41465386,1,2,1
1872,-167.1468942,20.41926392,1,2,1
1873,-167.1629814,20.42369241,1,2,1
1874,-167.1773036,20.42757085,1,2,1
1875,-167.194328,20.43225943,1,2,1
1876,-167.2113286,20.43702629,1,2,1
1877,-167.2283047,20.44187143,1,2,1
1878,-167.2452561,20.44679476,1,2,1
1879,-167.2621823,20.45179607,1,2,1
1880,-167.2790829,20.45687536,1,2,1
1881,-167.2959575,20.46203252,1,2,1
1882,-167.3128056,20.46726728,1,2,1
1883,-167.3296271,20.47257962,1,2,1
1884,-167.3464213,20.47796934,1,2,1
1885,-167.3631879,20.48343644,1,2,1
1886,-167.3799267,20.48898063,1,2,1
1887,-167.396637,20.4946019,1,2,1
1888,-167.4133185,20.50030015,1,2,1
1889,-167.429971,20.50607518,1,2,1
1890,-167.4465939,20.5119268,1,2,1
1891,-167.4631868,20.5178549,1,2,1
1892,-167.4797495,20.52385949,1,2,1
1893,-167.4962814,20.52994016,1,2,1
1894,-167.5127822,20.53609702,1,2,1
1895,-167.5292515,20.54232985,1,2,1
1896,-167.5398786,20.54639841,1,2,1
1897,-167.546954,20.54912459,1,2,1
1898,-167.5633591,20.55550878,1,2,1
1899,-167.5797317,20.56196846,1,2,1
1900,-167.5960711,20.56850352,1,2,1
1901,-167.6123772,20.57511377,1,2,1
1902,-167.6286494,20.58179901,1,2,1
1903,-167.6448873,20.58855914,1,2,1
1904,-167.6610908,20.59539404,1,2,1
1905,-167.6772592,20.60230345,1,2,1
1906,-167.6933923,20.60928724,1,2,1
1907,-167.7094896,20.61634532,1,2,1
1908,-167.7255508,20.62347739,1,2,1
1909,-167.7415754,20.63068336,1,2,1
1910,-167.7575632,20.63796312,1,2,1
1911,-167.7735138,20.64531637,1,2,1
1912,-167.7894266,20.65274301,1,2,1
1913,-167.8053015,20.66024285,1,2,1
1914,-167.8211379,20.66781578,1,2,1
1915,-167.8369356,20.67546152,1,2,1
1916,-167.8526941,20.68317994,1,2,1
1917,-167.8684131,20.69097077,1,2,1
1918,-167.8840921,20.698834,1,2,1
1919,-167.8997309,20.70676923,1,2,1
1920,-167.915329,20.71477656,1,2,1
1921,-167.9308862,20.7228555,1,2,1
1922,-167.9464019,20.73100603,1,2,1
1923,-167.9618758,20.73922788,1,2,1
1924,-167.9773076,20.74752093,1,2,1
1925,-167.9926969,20.75588499,1,2,1
1926,-168.0080434,20.76431976,1,2,1
1927,-168.0233465,20.77282514,1,2,1
1928,-168.0386061,20.78140084,1,2,1
1929,-168.0538216,20.79004675,1,2,1
1930,-168.0689929,20.79876267,1,2,1
1931,-168.0841195,20.80754831,1,2,1
1932,-168.0992009,20.81640347,1,2,1
1933,-168.114237,20.82532796,1,2,1
1934,-168.1292272,20.83432166,1,2,1
1935,-168.1441713,20.8433842,1,2,1
1936,-168.1590689,20.85251546,1,2,1
1937,-168.1739197,20.86171525,1,2,1
1938,-168.1887232,20.87098327,1,2,1
1939,-168.2034791,20.88031932,1,2,1
1940,-168.2181871,20.88972331,1,2,1
1941,-168.2328468,20.89919484,1,2,1
1942,-168.2474578,20.90873371,1,2,1
1943,-168.2620199,20.91833982,1,2,1
1944,-168.2765326,20.92801278,1,2,1
1945,-168.2909956,20.93775248,1,2,1
1946,-168.3054086,20.94755864,1,2,1
1947,-168.3197711,20.95743105,1,2,1
1948,-168.3340828,20.96736951,1,2,1
1949,-168.3483436,20.97737364,1,2,1
1950,-168.3625529,20.98744343,1,2,1
1951,-168.3767102,20.99757839,1,2,1
1952,-168.3908156,21.0077785,1,2,1
1953,-168.4048685,21.0180434,1,2,1
1954,-168.4188685,21.02837286,1,2,1
1955,-168.4328154,21.03876661,1,2,1
1956,-168.4467088,21.04922454,1,2,1
1957,-168.4605484,21.05974616,1,2,1
1958,-168.4743337,21.07033146,1,2,1
1959,-168.4880647,21.08098005,1,2,1
1960,-168.5017408,21.09169174,1,2,1
1961,-168.5153615,21.10246633,1,2,1
1962,-168.528927,21.11330333,1,2,1
1963,-168.5424364,21.12420273,1,2,1
1964,-168.5558898,21.13516424,1,2,1
1965,-168.5692866,21.14618747,1,2,1
1966,-168.5826266,21.15727223,1,2,1
1967,-168.5959095,21.16841821,1,2,1
1968,-168.6091348,21.17962531,1,2,1
1969,-168.6223024,21.19089306,1,2,1
1970,-168.6354118,21.20222124,1,2,1
1971,-168.6484628,21.21360976,1,2,1
1972,-168.6614549,21.22505805,1,2,1
1973,-168.674388,21.23656608,1,2,1
1974,-168.6872617,21.24813356,1,2,1
1975,-168.7000756,21.25976002,1,2,1
1976,-168.7128294,21.27144534,1,2,1
1977,-168.7255229,21.28318924,1,2,1
1978,-168.7381557,21.29499142,1,2,1
1979,-168.7507276,21.30685159,1,2,1
1980,-168.763238,21.31876954,1,2,1
1981,-168.7756869,21.3307448,1,2,1
1982,-168.7880739,21.34277726,1,2,1
1983,-168.8003986,21.35486654,1,2,1
1984,-168.8126608,21.36701242,1,2,1
1985,-168.8248601,21.37921454,1,2,1
1986,-168.8369963,21.39147268,1,2,1
1987,-168.849069,21.40378656,1,2,1
1988,-168.8610779,21.41615578,1,2,1
1989,-168.8730228,21.42858006,1,2,1
1990,-168.8849033,21.44105919,1,2,1
1991,-168.8967191,21.45359288,1,2,1
